id,title,link,image_link,availability,price,mpn,description,condition
306763,Кокосовое молоко 400 мл,https://taplink.cc/vegandelivery/o/4ae4b/,https://s.taplink.cc/p/5/c/a/1/1607621.jpg?0,in stock,130.00 RUB,PROFILE845465,"Кокосовое молоко! Это как кокосовый крем, только с простым составом: молоко + вода. Можно использовать в выпечке, напитках и даже супах – где вы сочтёте вкусным.

Масса нетто: 400 мл.
Состав: кокосовое молоко (60%), вода.

Банку храните при комнатной температуре. Перед употреблением взболтайте. Если вы не собираетесь использовать всё сразу, перелейте оставшееся молоко в банку с крышкой и поставьте в холодильник – там оно будет храниться не более двух дней. Чтобы восстановить текстуру после хранения в холоде, поместите молоко в тёплую воду на 5–10 минут, и помешивайте.

Содержит диоксид сульфида натрия (на случай, если у вас аллергия на это соединение).

Произведено в Таиланде.",new
306760,"Кофе (Вьетнам, 340 г)",https://taplink.cc/vegandelivery/o/4ae48/,https://s.taplink.cc/p/6/0/a/e/1607594.jpg?0,in stock,440.00 RUB,PROFILE845465,"Кофе крупного помола, арабика с выраженным шоколадным ароматом.",new
306754,Манговый сок Nature,https://taplink.cc/vegandelivery/o/4ae42/,https://s.taplink.cc/p/a/d/8/e/1607588.jpg?0,in stock,50.00 RUB,PROFILE845465,"Состав: вода, сахар, манговое пюре, лимонная кислота, ароматизатор.

Масса нетто: 240 мл.
Энергетическая ценность: 120 ккал.
Пищевая ценность: жиры – 0 г, холестерин – 0 г, углеводы – 30 г, клетчатка – 0 г, сахар – 30 г.

Перед употреблением хорошенько встряхнуть.

Произведено Dona Newtower Natural Drink & Food Joint Stock Co.
Место изготовления: BienHoa Amata Industrial Zone, DongNai Province, VietNam.",new
306751,Манговый сок Bidrico,https://taplink.cc/vegandelivery/o/4ae3f/,https://s.taplink.cc/p/a/0/e/7/1607585.jpg?0,in stock,50.00 RUB,PROFILE845465,"Состав: вода, сахар: 10%, манговое пюре: 8%, фруктоза: 1,4%, клетчатка: 0,2%, регулятор кислотности (Е330), консервант: бензоат натрия (Е211), ароматизатор манговый, пищевые красители (Е110, Е102).

Храните в сухом и прохладном месте. Перед употреблением хорошо встряхните.

Сделано во Вьетнаме Tan Quang Minh Manufacture & Trading Company Limited.",new
306745,Чипсы из джекфрута (230 г),https://taplink.cc/vegandelivery/o/4ae39/,https://s.taplink.cc/p/2/f/5/3/1607573.jpg?0,in stock,170.00 RUB,PROFILE845465,"Звенящие чипсы с непередаваемым вкусом. Сделаны из свежих фруктов. Дополнительной химии не использовалось, цвет и аромат хорошо сохранились.

Масса нетто: 230 г.
Состав: чипсы из джекфрута и растительные масла.
Сделано во Вьетнаме.

Размер порции: 30 г.
Питательные вещества на порцию: 135 ккал, калории из жиров – 38, жиры – 4,3 г, натрий – 5,7 г, углеводы – 22,8, белки – 1,4 г.
Витамины и минералы (в % от суточной нормы в 2000 ккал): С – 4%, железо – 2%, кальций – 1%.",new
306742,Чипсы фруктовые,https://taplink.cc/vegandelivery/o/4ae36/,https://s.taplink.cc/p/6/0/7/0/1607540.jpg?0,in stock,170.00 RUB,PROFILE845465,"Чипсы из нескольких плодов, жареные на растительном масле. Хрустящие и питательные, они отлично подойдут к вашим утренним мюслям.

Масса нетто: 230 г.
Состав: чипсы из джекфрута и растительные масла.
Сделано во Вьетнаме.",new
306736,Чипсы из джекфрута,https://taplink.cc/vegandelivery/o/4ae30/,https://s.taplink.cc/p/8/7/2/d/1607525.jpg?0,in stock,70.00 RUB,PROFILE845465,"Звенящие чипсы с непередаваемым вкусом. Сделаны из свежих фруктов. Дополнительной химии не использовалось, цвет и аромат хорошо сохранились.

Масса нетто: 100 г.
Состав: чипсы из джекфрута и растительные масла.
Сделано во Вьетнаме.

Размер порции: 30 г.
Питательные вещества на порцию: 135 ккал, калории из жиров – 38, жиры – 4,3 г, натрий – 5,7 г, углеводы – 22,8, белки – 1,4 г.
Витамины и минералы (в % от суточной нормы в 2000 ккал): С – 4%, железо – 2%, кальций – 1%.",new
306730,Шиитаке ,https://taplink.cc/vegandelivery/o/4ae2a/,https://s.taplink.cc/p/d/4/f/b/1607507.jpg?0,in stock,0.00 RUB,PROFILE845465,"Сухие грибы шиитаке, упакованные в пакетики по 100 г.
Как готовить: замочить на несколько часов, промыть, далее варить и после этого, при желании, жарить. Сытные.

Шиитаке – японское слово, означающее ""каштановый гриб"". Другие народные названия – гриб спящего Будды, гриб-женьшень. В Европе известны как ""китайские чёрные грибы"". Растут шиитаке в Японии и Китае.

Калоризатор.ру: ""Шиитаке – самый культивируемый гриб в мире. В сушёном виде шиитаке содержит большое количество цинка, фосфора, калия, железа, меди, кальция, полисахаридов (сложных углеводов), аминокислот и витаминов A, C, B1, B2, особенно витамина D. Блюда с шиитаке следует включить в свой рацион вегетарианцам, которым не хватает витамина D и белков. Обладают способностью снижать уровень холестерина в крови. Кроме того, в Китае эти грибы считаются сильным афродизиаком"".

Могут вызвать аллергическую реакцию. Дневная норма не должна превышать 16–20 г сушёных грибов в день.

Примерная пищевая ценность на 100 г: углеводы – 63,4 г, белки – 19,3 г, калорийность – 331 ккал.

Выросли в Китае.",new
306724,Манго,https://taplink.cc/vegandelivery/o/4ae24/,https://s.taplink.cc/p/5/d/5/2/1607489.jpg?0,in stock,200.00 RUB,PROFILE845465,Спелый бразильский плод манго. Смузи или веганское мороженое будут с ним восхитительны.,new
306715,Питайя,https://taplink.cc/vegandelivery/o/4ae1b/,https://s.taplink.cc/p/c/0/0/f/1607477.jpg?0,in stock,300.00 RUB,PROFILE845465,"Питайя, или драконий фрукт — плод одного из видов кактуса, с очень нежной и по консистенции, а на вкус мякотью, которую можно вычерпывать из половинки плода прямо ложкой. Мякоть может быть белого или розового цвета. Чёрные семена следует хорошо жевать.",new
306712,Рисовая бумага круглая (22 см),https://taplink.cc/vegandelivery/o/4ae18/,https://s.taplink.cc/p/7/b/7/4/1609961.jpg?0,in stock,130.00 RUB,PROFILE845465,"Состав: рисовая мука, крахмал, соль, вода.

Галеты из рисовой муки, тонкие как бумага. Как использовать: размочите в воде в течение 30 секунд. Осторожно: листы очень тонкие и хрупкие. В них можно заворачивать начинку: например, приготовить спринг-роллы (то есть завернуть в бумагу тонко порезанные овощи, полив затем по желанию тахиной и/или соевым соусом.

Храните в сухом прохладном месте, избегая попадания солнечных лучей.
Сделано во Вьетнаме (Asia Food Phuc Hoang).",new
306697,Чай на выбор ,https://taplink.cc/vegandelivery/o/4ae09/,https://s.taplink.cc/p/7/1/e/1/1607423.jpg?0,in stock,0.00 RUB,PROFILE845465,"Чай на выбор:

• Медитативный (китайский Те Гуань Инь)
• Душевный (китайский Да Хун Пао)
• Шустрый (китайский Пу-эр)",new
306688,Чай "Обиван",https://taplink.cc/vegandelivery/o/4ae00/,https://s.taplink.cc/p/9/b/6/d/1607420.jpg?0,in stock,200.00 RUB,PROFILE845465,"Иван-чай с облепихой.

700 мл.",new
306685,Чай "Травяной букет",https://taplink.cc/vegandelivery/o/4adfd/,https://s.taplink.cc/p/f/3/f/2/1607417.jpg?0,in stock,130.00 RUB,PROFILE845465,"Ароматный и полезный чай из крымских трав.

700 мл",new
306679,Иммунитет (без мёда),https://taplink.cc/vegandelivery/o/4adf7/,https://s.taplink.cc/p/0/9/c/5/1607414.jpg?0,in stock,190.00 RUB,PROFILE845465,"Согревающий напиток на основе свежего имбиря, куркумы, кардамона, гвоздики, цельной корицы и лимона. Восстанавливает иммунитет!

В оригинале подаётся с мёдом, но мы просим нашим клиентам без него.

700 мл.",new
306676,Пунш,https://taplink.cc/vegandelivery/o/4adf4/,https://s.taplink.cc/p/4/3/4/d/1607411.jpg?0,in stock,220.00 RUB,PROFILE845465,"Чай каркаде, сваренный с корицей, гвоздикой, свежим апельсином и яблоком.

700 мл.",new
306673,Свежевыжатые соки на выбор,https://taplink.cc/vegandelivery/o/4adf1/,https://s.taplink.cc/p/5/2/3/a/1607408.jpg?0,in stock,100.00 RUB,PROFILE845465,"Свежевыжатые соки в ассортименте:
• морковный
• яблочный
• апельсиновый

200 мл.",new
306667,Мятно-клубничный мохито ,https://taplink.cc/vegandelivery/o/4adeb/,https://s.taplink.cc/p/9/4/a/8/1607393.jpg?0,in stock,70.00 RUB,PROFILE845465,"Домашний лимонад с клубникой и свежей мятой.

200 мл.",new
306664,Компот "Советский",https://taplink.cc/vegandelivery/o/4ade8/,https://s.taplink.cc/p/3/2/8/e/1607390.jpg?0,in stock,30.00 RUB,PROFILE845465,"Старый добрый компот из сухофруктов.

200 мл.",new
306661,Нежность тропиков,https://taplink.cc/vegandelivery/o/4ade5/,https://s.taplink.cc/p/7/4/b/e/1607387.jpg?0,in stock,120.00 RUB,PROFILE845465,"Экзотический коктейль на основе натурального кокосового молока с бананом, финиками и орешками.

250 мл.",new
306658,Коколад,https://taplink.cc/vegandelivery/o/4ade2/,https://s.taplink.cc/p/6/4/c/b/1607384.jpg?0,in stock,100.00 RUB,PROFILE845465,"Шоколадный коктейль на основе фиников и натурального кокосового молока.

200 мл.",new
306655,Кунжутное молоко,https://taplink.cc/vegandelivery/o/4addf/,https://s.taplink.cc/p/0/7/7/9/1607381.jpg?0,in stock,100.00 RUB,PROFILE845465,"Напиток на основе кунжута и фиников. Кунжут — второй продукт в мире по содержанию кальция!

200 мл.",new
306649,Кокосовое молоко,https://taplink.cc/vegandelivery/o/4add9/,https://s.taplink.cc/p/1/e/f/8/1607378.jpg?0,in stock,50.00 RUB,PROFILE845465,"Натуральное кокосовое молоко собственного приготовления, 150 мл.",new
306646,Сок ростков пшеницы,https://taplink.cc/vegandelivery/o/4add6/,https://s.taplink.cc/p/7/a/f/5/1607369.jpg?0,in stock,150.00 RUB,PROFILE845465,"Wheatgrass, 30 мл",new
306640,Чизкейк 100 г.,https://taplink.cc/vegandelivery/o/4add0/,https://s.taplink.cc/p/2/9/c/6/1607357.jpg?0,in stock,170.00 RUB,PROFILE845465,Чизкейк из тофу в ассортименте от Веганских чизкейков.,new
306637,Сладкие бомбочки,https://taplink.cc/vegandelivery/o/4adcd/,https://s.taplink.cc/p/6/5/a/7/1607348.jpg?0,in stock,70.00 RUB,PROFILE845465,"Конфетки ручной работы, на основе орехов и сухофруктов.",new
306634,Фунчоза,https://taplink.cc/vegandelivery/o/4adca/,https://s.taplink.cc/p/3/6/c/3/1607345.jpg?0,in stock,180.00 RUB,PROFILE845465,"Бобовая лапша со свежими томатами и обжаренным тофу, специями, домашним чили и соевым соусом.",new
306631,Николашки,https://taplink.cc/vegandelivery/o/4adc7/,https://s.taplink.cc/p/d/d/1/d/1607342.jpg?0,in stock,250.00 RUB,PROFILE845465,"Домашние пельмешки из цельнозерновой муки, с чечевичной начинкой.",new
306625,Тонорияки,https://taplink.cc/vegandelivery/o/4adc1/,https://s.taplink.cc/p/9/7/c/7/1607336.jpg?0,in stock,120.00 RUB,PROFILE845465,"Тофу, завёрнутый в нори и обжаренный в пикантном кляре. Подаётся с соусом терияки.",new
306622,Бум-фалафель,https://taplink.cc/vegandelivery/o/4adbe/,https://s.taplink.cc/p/4/8/c/6/1607330.jpg?0,in stock,100.00 RUB,PROFILE845465,"Круглая нутовая котлетка, подаётся с домашним чесночным соусом и начинками на выбор:

• тофу+томат
• тофу+перчик
• тофу+шпинат",new
306616,Жареные макароны "По-индийски",https://taplink.cc/vegandelivery/o/4adb8/,https://s.taplink.cc/p/2/6/f/6/1607324.jpg?0,in stock,0.00 RUB,PROFILE845465,"Цельнозерновые макароны с пикантными индийскими специями и начинками на выбор: овощи, тофу или микс из всех начинок.",new
306610,Жареный рис "По-индийски" ,https://taplink.cc/vegandelivery/o/4adb2/,https://s.taplink.cc/p/f/7/4/c/1607315.jpg?0,in stock,0.00 RUB,PROFILE845465,"Жареный рис басмати, приготовленный по оригинальному рецепту, в лучших традициях индийской кухни с ингредиентами на выбор: овощи, тофу или микс из всех начинок.
",new
306607,Настоящий рис,https://taplink.cc/vegandelivery/o/4adaf/,https://s.taplink.cc/p/f/b/5/e/1607312.jpg?0,in stock,100.00 RUB,PROFILE845465,"Правильно сваренный рис басмати, подаётся с домашним чили и органическим соевым соусом.",new
306601,Рулет "Морячок" ,https://taplink.cc/vegandelivery/o/4ada9/,https://s.taplink.cc/p/e/5/2/e/1607306.jpg?0,in stock,0.00 RUB,PROFILE845465,"Лаваш, огурец, помидор, капуста, солёный огурец, обжаренный в листьях нори тофу, рис басмати, зелень, семена льна и кунжута. Соусы: соевый, чили, терияки, васаби.
",new
306592,Рулет "Фалафель" ,https://taplink.cc/vegandelivery/o/4ada0/,https://s.taplink.cc/p/f/6/d/1/1607297.jpg?0,in stock,0.00 RUB,PROFILE845465,"Лаваш, огурец, помидор, капуста, солёный огурец, фалафель, зелень, семена льна и кунжута. Соусы: соевый, чили, кунжутный.",new
306586,Рулет "Лёгкий" ,https://taplink.cc/vegandelivery/o/4ad9a/,https://s.taplink.cc/p/f/1/b/c/1609825.jpg?0,in stock,0.00 RUB,PROFILE845465,"Лаваш, хумус, огурец, помидор, перец болгарский, капуста, лук, солёный огурец, зелень, салатный лист, шпинат, семена льна и кунжута. Соусы: соевый и бальзамический.
",new
306583,Суп дня,https://taplink.cc/vegandelivery/o/4ad97/,https://s.taplink.cc/p/9/0/0/c/1607291.jpg?0,in stock,70.00 RUB,PROFILE845465,Оригинальные и классические супы в необычном исполнении.,new
306580,Меганомский салат,https://taplink.cc/vegandelivery/o/4ad94/,https://s.taplink.cc/p/0/9/5/4/1607288.jpg?0,in stock,130.00 RUB,PROFILE845465,"Лёгкий салат с капустой и огурцом, обжаренными семенами подсолнуха и особой заправкой.
",new
306577,Севастопольский салат с тофу,https://taplink.cc/vegandelivery/o/4ad91/,https://s.taplink.cc/p/6/6/8/9/1607285.jpg?0,in stock,250.00 RUB,PROFILE845465,"Тёплый салат с жареными грибочками и тофу, томатами, огурцами, свежим шпинатом, обжаренными семенами льна и кунжута, и с особой заправкой.",new
306574,Сырники по-домашнему (из тофу),https://taplink.cc/vegandelivery/o/4ad8e/,https://s.taplink.cc/p/b/0/2/9/1607279.jpg?0,in stock,100.00 RUB,PROFILE845465,Сырники из тофу. Подаются с домашним мятно-клубничным вареньем,new
306568,Энергия Ра,https://taplink.cc/vegandelivery/o/4ad88/,https://s.taplink.cc/p/e/a/6/2/1607264.jpg?0,in stock,165.00 RUB,PROFILE845465,Солнечный шот. 50 мл.,new
306565,Шот "Бордовый дракон",https://taplink.cc/vegandelivery/o/4ad85/,https://s.taplink.cc/p/b/2/4/7/1607261.jpg?0,in stock,165.00 RUB,PROFILE845465,Таинственный шот. 50 мл.,new
306550,Фреш из красной капусты,https://taplink.cc/vegandelivery/o/4ad76/,https://s.taplink.cc/p/0/1/d/e/1607240.jpg?0,in stock,200.00 RUB,PROFILE845465,Свежевыжатый сок красной капусты.,new
306541,Фреши в ассортименте 250 мл.,https://taplink.cc/vegandelivery/o/4ad6d/,https://s.taplink.cc/p/d/c/9/e/1607231.jpg?0,in stock,200.00 RUB,PROFILE845465,"Свежевыжатые соки, выбери свой вкус",new
306538,"Mint Strawberry, 450 мл",https://taplink.cc/vegandelivery/o/4ad6a/,https://s.taplink.cc/p/0/b/0/0/1607228.jpg?0,in stock,380.00 RUB,PROFILE845465,"Классический клубничный шейк кремовой текстуры с мятой, яблоком и соком лимона. 

Состав: банан, клубника, мята, вода, яблоко, сок лимона, сироп топинамбура.",new
306535,"Choco Pie, 450 мл",https://taplink.cc/vegandelivery/o/4ad67/,https://s.taplink.cc/p/3/b/e/1/1607225.jpg?0,in stock,420.00 RUB,PROFILE845465,"Густой шоколадный шейк на кокосовом молоке с грецким орехом и сладкими финиками. 

Состав: банан, кокосовое молоко, финики, какао, кешью, сироп топинамбура.",new
306532,"«Сникерс», шоколадный батончик в ассортименте",https://taplink.cc/vegandelivery/o/4ad64/,https://s.taplink.cc/p/a/8/6/d/1607222.jpg?0,in stock,250.00 RUB,PROFILE845465,"Основа: ячменный солод, сироп топинамбура, арахис жареный, кокосовая мука, соль розовая гималайская. 

Темная глазурь: какао тертое, какао-масло. 

Молочная глазурь: какао тертое, какао-масло, сок тростниковый выпаренный, кешью, кэроб, ваниль.

Белая глазурь: какао-масло, сок тростниковый выпаренный, кешью, кэроб, ваниль.

",new
306493,Торт безореховый "Карамельный",https://taplink.cc/vegandelivery/o/4ad3d/,https://s.taplink.cc/p/a/0/b/2/1606969.jpg?0,in stock,390.00 RUB,PROFILE845465,"Кунжут черный, кунжут белый, гречка зеленая, финики, молоко кокосовое, масло кокосовое, кокосовая стружка, чернослив, лайм, какао порошок, кэроб, бадьян, мак, гвоздика.",new
306487,Чиа-пуддинг с ягодным пюре,https://taplink.cc/vegandelivery/o/4ad37/,https://s.taplink.cc/p/5/c/2/e/1606963.jpg?0,in stock,350.00 RUB,PROFILE845465,"Семена чиа, кокосовое молоко, фруктовый топпинг.",new
306484,Сырники со сметаной и ягодным соусом,https://taplink.cc/vegandelivery/o/4ad34/,https://s.taplink.cc/p/4/9/d/b/1606957.jpg?0,in stock,370.00 RUB,PROFILE845465,"Кокос, миндаль, изюм, сок лимона, сироп топинамбура, кокосовое молоко, кешью, рисовое молоко.",new
306481,Шоколадно-льняная каша,https://taplink.cc/vegandelivery/o/4ad31/,https://s.taplink.cc/p/4/d/9/c/1606951.jpg?0,in stock,390.00 RUB,PROFILE845465,"Мягкий обволакивающий вкус шоколадно-льняного мусса подарит Вам удовольствие и зарядит энергией на весь день.

Рекомендуем попробовать!

Состав: лен молотый, кокосовое молоко, финики, чернослив, банан, какао, грецкий орех.",new
306478,Каша тыквенная,https://taplink.cc/vegandelivery/o/4ad2e/,https://s.taplink.cc/p/1/3/d/c/1606948.jpg?0,in stock,350.00 RUB,PROFILE845465,"Легкая, сладкая каша из тыквы и ананаса - необычный и очень вкусный вариант знакомого с детства завтрака.

Состав: тыква, банан, ананас, морковь, яблоко, кокосовое молоко, гречка зеленая оживленная, специи ""Масала""",new
306475,Льняная каша,https://taplink.cc/vegandelivery/o/4ad2b/,https://s.taplink.cc/p/d/f/1/4/1606945.jpg?0,in stock,370.00 RUB,PROFILE845465,"Белый лён, кокосовая вода, банан, сироп топинамбура, миндальное молоко.",new
306472,Ди Руккола,https://taplink.cc/vegandelivery/o/4ad28/,https://s.taplink.cc/p/a/3/b/b/1606939.jpg?0,in stock,390.00 RUB,PROFILE845465,"Терпкий салат с характером! Природная острота рукколы и базилика удивительно сочетается в нем со сливочностью авокадо, сочностью болгарского перца и грейпфрута, сладостью соуса ""Курабье"".

Состав: грейпфрут, авокадо, болгарский перец, руккола, базилик, шпинат, соус ""Курабье"", кедровый орех, паприка.

Соус ""Курабье"": курага, вода, перец чили, сок лимона, уксус яблочный натуральный, имбирный фреш, чеснок.

180 гр.

Di Arugula

(avocado, grapefruit, bell pepper, arugula, basil, spinach, sauce kurabie, pine nut, dry paprika)",new
306469,Море под шубой,https://taplink.cc/vegandelivery/o/4ad25/,https://s.taplink.cc/p/a/c/8/9/1606933.jpg?0,in stock,350.00 RUB,PROFILE845465,"Многослойный салат из водорослей вакаме, авокадо, огурца и кешью-сыра, тертой свеклы и моркови. Украшается свежей зеленью. 

Любимым блюдом новогоднего стола в сыроедческом исполнении теперь можно насладиться не только в канун праздника, но и в любое другое время! 

Состав: вакаме, огурец, авокадо, кешью, оливковое масло, лимонный сок, вода, морковь, свекла, уксус яблочный, соус Bragg, укроп, черная соль. 

220 гр.

Sea Under Coat 

(wakame, cucumber, avocado, cashew cheese, carrot, beetroot, apple vinegar, sauce Bragg, dill, black solt) ",new
306466,Тар-тар,https://taplink.cc/vegandelivery/o/4ad22/,https://s.taplink.cc/p/b/c/8/c/1606927.jpg?0,in stock,350.00 RUB,PROFILE845465,"Пикантная котлета из семян подсолнуха и вяленых томатов в соусе ""Сальса"" с миксом рукколы и шпината.  

Состав: овощная котлета, сальса (перец болгарский, томаты свежие, кинза, лук красный, соль морская, соус томатный), шпинат, руккола, чернослив, уксус яблочный, сироп топинамбура, чипотле, паприка сухая. 

195 гр.

Tartar 

(vegetable chop, salsa, spinach, arugula, BBQ sauce, kurabie sauce, dry paprika) ",new
306460,Жюльен,https://taplink.cc/vegandelivery/o/4ad1c/,https://s.taplink.cc/p/f/8/d/d/1606924.jpg?0,in stock,390.00 RUB,PROFILE845465,"Грибной сливочный салат с авокадо, огурцом, сельдереем, рукколой в заправке из орехового соуса и шпинатного сыра. 

Состав: грибы вешенки, ореховый соус, сельдерей, огурец, авокадо, шпинатный сыр, руккола, масло оливковое, перец черный молотый. 

225 гр.

Julienne

(oyster mushrooms, nut sauce, celery, cucumber, avocado, spinach cheese, arugula, olive oil, black pepper)",new
306457,Свекольный,https://taplink.cc/vegandelivery/o/4ad19/,https://s.taplink.cc/p/4/7/7/7/1606921.jpg?0,in stock,250.00 RUB,PROFILE845465,"Салат из сочной свёклы с дымной нотой чернослива легким сочетанием сладкого и пряного напомнит о лучших традициях классической русской кухни. Заправлен соусом тахини и сыроедческим майонезом. Украшается миксом зелени.

Состав: свекла, чернослив, raw-майонез, тахини, грецкий орех, микс зелени. 

243 гр.

Beetroot 

(beetroot, prune, soy mayonnaise raw, walnut, tahini, mix of greens). ",new
306454,Сырный суп,https://taplink.cc/vegandelivery/o/4ad16/,https://s.taplink.cc/p/9/1/f/c/1606912.jpg?0,in stock,320.00 RUB,PROFILE845465,"Необычный и очень питательный крем-суп солнечного цвета из кукурузы и кешью. Подается с вешенками, свежей зеленью и льняным хлебом.

Состав: кукуруза, кешью, чеснок, лимон, уксус яблочный натуральный, куркума, оливковое масло холодного отжима, розовая соль гималайская, грибы вешенки, микс зелени.

235 гр.

Cheese

(corn, cashew, garlic, lemon, apple vinegar, turmeric, olive oil, pink salt, oyster mushrooms, mix of greens)",new
306451,Окрошка,https://taplink.cc/vegandelivery/o/4ad13/,https://s.taplink.cc/p/c/4/4/0/1606909.jpg?0,in stock,320.00 RUB,PROFILE845465,"Традиционное блюдо национальной русской кухни в сыроедческом исполнении на вкуснейшем кешью-молоке. Подается с льняным хлебом. 

Состав: кешью, соль чёрная, уксус яблочный натуральный, огурец, авокадо, редис, свёкла, raw-майонез, укроп. 

280 гр.

Okroshka 

(cashew, black salt, apple vinegar, cucumber, avocado, radish, beetroot, mayonnaise RAW, dill)",new
306448,Мексиканское рагу,https://taplink.cc/vegandelivery/o/4ad10/,https://s.taplink.cc/p/9/9/a/e/1606906.jpg?0,in stock,320.00 RUB,PROFILE845465,"Пестрая смесь из авокадо, болгарского перца, кукурузы, красного лука и перца чили в кремовом тыквенном бульоне. Подается с проростками пшеницы и льняным хлебом. 

Состав: тыква, перец болгарский, сельдерей, семена тыквы, масло оливковое, чеснок, кардамон чёрный, соевый соус Bragg, паприка копчённая, витграсс, авокадо, кукуруза свежемороженая, лук красный, петрушка, перец чили свежий. 

230 гр.

Mexican Stew 

(pumpkin, bell pepper, celery, pumpkin seeds, olive oil, garlic, black cardamom, soy sauce Bragg, smoked paprika, wheatgrass live, avocado, freshed-frozen corn, red onion, parsley, chili pepper) ",new
306445,Гаспачо,https://taplink.cc/vegandelivery/o/4ad0d/,https://s.taplink.cc/p/e/3/9/5/1606903.jpg?0,in stock,320.00 RUB,PROFILE845465,"Легкий испанский крем-суп из томатов и болгарского перца с добавлением мяты, базилика и перца чили. 

Состав: томаты свежие, перец болгарский, мята, базилик, лимон, масло оливковое, чили перец сушеный, сироп топинамбура, томаты вяленые, сельдерей, огурец, соль гималайская розовая. 

230 гр.

Gazpacho 

(tomatoes, bell pepper, mint, basil, lemon, olive oil, dry chili pepper, Jerusalem artichoke syrup, dried tomatoes, pink salt, celery, cucumber) ",new
306439,Борщ,https://taplink.cc/vegandelivery/o/4ad07/,https://s.taplink.cc/p/8/9/d/4/1606897.jpg?0,in stock,280.00 RUB,PROFILE845465,"В каждой славянской семье свой рецепт борща. У нас это живой суп из свежих овощей в ярком и насыщенном свекольном бульоне. Подается с зеленью, сыроедческим майонезом и льняным хлебом. 

Состав: свёкла, морковь, томаты, лимон, уксус яблочный натуральный, соль розовая, капуста красная маринованная, raw-майонез, микс зелени. 

260 гр.

Borsch 

(beetroot, carrot, tomatoes, lemon, apple vinegar, pink salt, pickled cabbage, soy mayonnaise RAW, mix of greens).",new
306436,Паста с томатами,https://taplink.cc/vegandelivery/o/4ad04/,https://s.taplink.cc/p/b/0/7/b/1606894.jpg?0,in stock,370.00 RUB,PROFILE845465,"Паста из спелых цукини с насыщенным ""Томатным"" и чуть острым соусом ""Барбекю"" собственного приготовления. Подается с кешью-сыром, базиликом и кольцом томата.  

Состав: цукини, томатный сыр, томатный соус, томаты свежие, томаты вяленые, базилик свежий, соус ""Барбекю"", жёлтый сухой сыр. 

Вес: 195 гр.

Tomato Pasta

(zucchini, tomato cheese, tomato sauce, tomato, dried tomatoes, basil, BBQ sauce, yellow dry cheese) ",new
306433,Паста с грибами,https://taplink.cc/vegandelivery/o/4ad01/,https://s.taplink.cc/p/e/7/4/a/1636676.jpg?0,in stock,370.00 RUB,PROFILE845465,"Паста из спелых цукини с грибами вешенками, черносливом и ореховым соусом. Подается со свежим тимьяном. 

Состав: цукини, соус ореховый, грибы вешенки, чернослив, тимьян свежий, майонез соевый RAW, перец чёрный, соль розовая гималайская. 

Вес: 195 гр. 

Mushroom Pasta

(zucchini, nut sauce, oyster mushrooms, prune, thyme, soy mayonnaise RAW, black pepper, pink salt) ",new
306430,Брускетта,https://taplink.cc/vegandelivery/o/4acfe/,https://s.taplink.cc/p/1/3/b/b/1606885.jpg?0,in stock,400.00 RUB,PROFILE845465,"Изысканный аперитив из двух льняных коржей, покрытых шпинатным сыром, базиликом, сливочным авокадо, сочными полукольцами томата и майонезным соусом. Подается с долькой лимона, которой рекомендуется сбрызнуть блюдо.

Состав: льняной корж, базилик, авокадо, томат, raw-майонез, шпинатный сыр, лимон, жёлтый сыр сухой.

Вес: 215 гр.

Bruschetta

(flaxseed crust, basil, avocado, tomato, soy mayonnaise RAW, spinach cheese, lemon, yellow dry cheese)",new
306427,Фруктовая радуга,https://taplink.cc/vegandelivery/o/4acfb/,https://s.taplink.cc/p/1/2/5/b/1606879.jpg?0,in stock,350.00 RUB,PROFILE845465,"Сладкое, сытное блюдо на завтрак и в качестве десерта. Подается с ягодным соусом собственного приготовления. 

Состав: миндаль, банан, клубника, киви, абрикосовая косточка, сироп топинамбура, изюм, сок лимона, кокосовое молоко, масло кокоса, семя льна, вода, базилик, цедра апельсина, кардамон черный.",new
306424,Филадельфия-ролл,https://taplink.cc/vegandelivery/o/4acf8/,https://s.taplink.cc/p/d/6/b/a/1606876.jpg?0,in stock,370.00 RUB,PROFILE845465,"
Ролл ""Филадельфия"", 286 гр
Описание
Отзывов (0)
Крупные роллы с ""рисом"" из семян подсолнуха и сельдерея, огурцом, цукини, болгарским перцем, пекинской капустой и сливочным кешью-сыром. Подается со свекольным соевым соусом. 

К блюду рекомендуется наш домашний васаби (85р.). 

Состав: семя подсолнуха, свёкла, сельдерей, соль розовая, уксус яблочный, чёрный перец, семя льна, кешью-сыр, нори, огурец, перец болгарский, кабачок, пекинская капуста, укроп, кунжут. 

Свекольный соевый соус: сок сельдерея, сок свеклы, сок лимона, соус Bragg Liquid Aminos, сок имбиря. 

Вес: 286 гр.

Philadelphia Roll 

(sunflower seed, beetroot, celery, pink salt, apple vinegar, black pepper, flax seed, cashew cheese, nori, cucumber, bell pepper, squash, Peking cabbage, dill, sesame, homemade soy sauce) ",new
